-954897,533745,-605142,-857456,999613,-636042,-929130,664327,311094,676761,-1,-1
-937722,341306,-143049,-6294,-106160,-131659,-306420,690272,116955,169766,-1,-1
-528552,697131,31031,-611486,-259286,362524,-470574,122679,780981,758366,-1,1
-43137,-368851,592477,717845,876431,899459,102914,152322,359635,-722512,-1,1
844721,-791643,783825,636345,147522,-646074,543198,733376,-851531,-863568,-1,1
-58545,-485011,115339,-716068,283152,516839,393463,732526,930456,358015,-1,1
621634,830561,-332239,480984,273813,-568085,-313408,441108,399015,643899,-1,1
322711,69344,-795526,-765250,616900,-813706,476192,-465658,-611897,739836,-1,-1
-992193,240855,781569,611562,825611,334062,839629,-724147,721177,-481739,-1,1
533239,761759,-482769,594909,486965,-818006,-13475,551039,-763182,-93946,-1,1
-421320,301925,-201121,634446,-742877,699422,-93956,-18645,800044,824425,-1,1
-155271,-483812,-93356,976110,-545298,-576425,-936241,-880757,248468,144113,-1,-1
-418619,-379471,-30710,785741,-298697,185318,981433,-728808,167878,431434,-1,1
385064,-354712,307048,-60083,-575616,640831,-412207,-112398,215192,981738,-1,1
-35951,822588,368757,-556536,-536768,-213594,972409,-258220,-625657,-768857,-1,-1
-289687,-880839,-993667,231892,171502,106437,-687847,640156,597698,993583,-1,-1
385441,-799469,667349,554700,-73330,741602,288700,190680,-1484,423022,-1,1
329956,503650,293530,103062,-936801,397853,431289,242904,-870565,-954399,-1,-1
167843,817385,-260579,53204,42794,323398,744854,469119,-661077,-324863,-1,1
46157,-519323,-108855,-147289,-809005,295396,778205,-902260,547496,-691006,-1,-1
-822424,983536,-966131,383200,134772,-322172,-673325,-725022,110885,-734717,-1,-1
-778642,-974419,-901261,263350,272711,-123433,-934605,-111296,-925066,635387,-1,-1
-878575,350727,-420584,-474900,-618857,771280,-272774,365404,649964,782599,-1,1
853304,-259570,733679,245858,-512986,-236574,152262,132915,-467962,43270,-1,1
-228915,-849249,-175549,210400,522525,-310765,845875,256916,183094,951273,-1,1
998000,-28380,-812560,398299,-162805,413846,-612609,726007,-867233,-301816,-1,-1
28838,-717197,615661,820949,-509935,583910,-749386,-912434,-790162,332371,-1,-1
24089,-468303,-555161,179766,-53319,711567,21638,-76397,-917841,164374,-1,-1
297379,848772,-207942,-647458,536454,555418,-455319,-385934,244183,-614129,-1,1
-311802,803329,-439425,212319,-672414,833709,258819,-692464,-826286,252426,-1,-1
583227,-291838,287002,-457430,442021,-815389,948056,-788819,-335644,-604442,-1,-1
-571681,606858,963434,391440,-123587,-666819,-879625,-905449,590646,-96294,-1,-1
-196125,75694,14254,-848000,-901491,831245,-15666,-641722,57101,-982824,-1,-1
484129,-577081,231514,-54826,2565,-724711,994897,480182,-631998,558841,-1,1
430042,-931810,356442,-326995,823424,470791,-220507,-287001,796393,328304,-1,1
19581,407525,-94071,-900061,-711079,704243,498190,-514766,-194971,-294862,-1,-1
-10165,315219,-419108,-75505,-129723,-11513,-104126,-104039,-240999,318821,-1,-1
632595,103567,633233,989570,341775,-648487,-682800,474223,285447,-373381,-1,1
168063,-33383,-545798,-957044,59968,125339,-570448,938213,-920325,13901,-1,-1
592517,444306,-783665,59400,-424030,-993645,138033,-689772,989958,-944800,-1,-1
-234758,81750,-434356,394972,-791896,-228859,604271,186299,-903548,942310,-1,-1
-510222,-483616,78039,-862297,-789104,11218,-840156,-945720,232390,-809234,-1,-1
-966953,-539223,714261,-965053,761480,2101,495387,-19318,477230,486445,-1,1
26658,-861891,-164581,-78046,987327,598976,717143,-781055,-69338,-976607,-1,-1
-601055,13666,-914355,179091,-655062,958965,-211982,-467466,-94412,981733,-1,-1
-188235,468708,470187,514426,-170938,-588154,387646,-260559,497277,154103,-1,1
-773359,768495,267665,581809,368454,-960976,-507349,-665493,510383,-118416,-1,-1
461577,-839042,520672,109767,-518362,-36979,-553182,886504,689654,-203436,-1,1
-61217,878458,420753,590674,364235,-604728,-455802,929107,-83194,902269,-1,1
811376,300926,-317341,-683148,727067,489857,153341,-59974,364994,8722,-1,1
-350145,153300,-741671,-752468,-633335,615628,160900,-112237,-881913,284349,-1,-1
932073,267636,-50252,305804,-26705,769608,70033,57752,497246,-287322,-1,1
-909992,901098,856235,-486701,705485,298778,239314,-169790,-153916,-133077,-1,1
-973123,666671,872922,-538079,-484730,-400595,365336,-94209,-352506,770365,-1,-1
-904075,-932489,-556333,377029,944084,206035,-116257,-241171,-517134,-328993,-1,-1
-64392,152628,382924,-993136,107942,-128770,-156446,-76290,-936413,468284,-1,-1
-890918,-491103,-478164,579068,-731436,726449,-622233,-851278,-601276,-134367,-1,-1
56509,-298812,530648,812541,542453,-143703,318311,-967623,-303637,-959807,-1,-1
326885,789886,21539,117487,295043,210894,531727,-836830,498632,-381601,-1,1
450166,562317,723990,-60296,-978202,-660630,471824,-63669,-358226,-456,-1,1
462477,359535,523989,245729,-926906,726402,-105150,-236769,-957350,568252,-1,1
-411010,681778,-576729,125884,-63747,-803211,587391,-248746,-135483,234415,-1,-1
-702078,-865399,650492,924935,569620,-429353,-969425,-648911,-989549,426989,-1,-1
-533353,-567537,490408,-549990,920227,-548855,-427413,-111597,622981,-163622,-1,-1
642832,763655,92622,675661,-276512,615651,-755756,-455916,636776,223797,-1,1
-990282,-489014,364613,26050,-261909,867592,690446,702508,-600663,-204692,-1,1
282876,-428354,388285,19291,-302025,-720922,-914380,-452765,439101,681095,-1,-1
106357,-929244,-55177,-923331,454779,428996,-198887,-920627,384315,439787,-1,-1
759787,-923921,273250,508061,995096,-141321,30113,218632,-708175,706567,-1,1
-90401,-243111,-988530,-558426,-800179,-272147,-235552,984687,-714864,-491625,-1,-1
-188175,574889,202367,925554,-885076,-851733,824105,414005,-160311,-149728,-1,1
-852101,938087,-777275,998997,97772,-388884,-318444,-831320,295011,-543334,-1,-1
734802,-126875,187312,-57968,53525,-880951,49061,-913399,-832711,-622724,-1,-1
739232,-553595,-835955,637906,-273548,-984157,-59932,-749540,-956858,469117,-1,-1
213076,-530612,-660160,421066,805676,421911,950560,-312896,332125,-342889,-1,1
-138185,803543,646143,-304753,985211,-769627,706996,-886532,-845619,-460600,-1,-1
-901340,276882,-141116,-716440,-676029,-230688,-625997,523758,-15887,-905222,-1,-1
581215,-787894,-84116,-291099,-393583,747643,750983,97910,-367068,-94562,-1,1
322964,-406956,864604,539936,-631627,-346279,714797,694408,350883,-859244,-1,1
777149,-1563,200247,231797,447202,-157992,-657103,-335079,-71325,-837328,-1,-1
-815573,616403,-743203,-132246,-86510,315496,192440,-441762,837196,-58781,-1,-1
478355,-841004,-839326,-405468,-472211,-607217,-150411,-741911,-176220,-30537,-1,-1
-698883,-103826,-427662,15073,175659,-713209,-849176,140274,-301915,-954995,-1,-1
-321909,-702861,-432724,757517,204410,745072,938993,-73865,505405,-865255,-1,1
82175,-152604,144654,328070,-14003,-388624,-312522,-513486,-730895,225961,-1,-1
281269,-619951,-417883,487671,367418,778150,835276,433379,822400,621104,-1,1
-174771,-264099,239648,153533,741777,-71012,-346775,813664,171244,72019,-1,1
81541,909804,-532192,928934,-660658,-330299,524868,332600,904358,269413,-1,1
323602,586657,424501,-394780,602042,-892089,-446954,-677840,-130978,311611,-1,-1
110086,-2667,-778467,-991747,582316,674498,1660,732411,-481505,-419285,-1,-1
41354,321040,542190,75986,-619386,967050,458955,-294415,653613,237524,-1,1
-717673,-306301,-922479,-703905,366214,-292071,936651,-233497,-589663,-600265,-1,-1
-619584,-121995,798420,-189683,568922,272393,-64949,336412,-580011,335656,-1,1
328780,-33120,-49766,102317,169743,-271625,788988,-798029,-897290,543691,-1,-1
-548742,-192227,276767,-944551,-466856,99611,-981212,-923874,-453227,-70078,-1,-1
958431,-538313,345295,-279633,995539,557590,592492,-580916,-404889,615358,-1,1
692919,-548795,-461022,-666168,-576649,-69446,-940741,-13988,-223794,-142694,-1,-1
-664256,710259,-776070,691935,581129,-611328,759966,-21217,762891,83371,-1,1
900301,824725,-395538,431186,489211,-569361,288008,241007,-758511,-365585,-1,1
-540596,-68802,-916995,764239,776611,-289142,-361894,589032,-718745,-858884,-1,-1
-243222,-20484,-139833,-515786,582124,326475,830868,-812367,171302,453028,-1,1
629466,955897,209366,-781517,-34936,-306950,705601,1146,-147954,-582706,-1,1
455694,201681,756922,-285202,419870,-780763,-452447,-89734,-703328,271569,-1,-1
741213,-757770,-107041,-356307,822983,194483,-731082,-539833,-617125,213603,-1,-1
467257,-742192,-8188,-196856,500223,-825197,-843656,-247372,-954772,159178,-1,-1
703262,-323062,567469,736558,-421012,-443753,708433,-362517,163581,-311263,-1,1
-162102,-430428,-303364,-573712,332672,-897268,170532,483507,604068,-527982,-1,-1
-268690,-324072,750064,329661,-903355,-827404,-513972,-986799,-537370,320915,-1,-1
88270,-621275,524008,997401,294621,-3495,-439946,661567,962719,-688872,-1,1
980893,-387690,132765,67219,-545613,584072,197270,844199,-5015,380771,-1,1
193288,359760,177538,-793834,848002,41273,-418144,87250,-98177,-753036,-1,-1
285020,869957,200480,-820010,545698,-413522,644566,951531,705910,330980,-1,1
32638,-285767,-897339,354382,-131,-594424,361064,867764,921708,-721267,-1,1
104273,669848,-863466,-912982,-444621,-32613,801010,-688260,633209,-42729,-1,-1
992680,679079,706384,81772,-524490,-915309,944708,-628611,-491727,537286,-1,1
-911840,185462,868677,-646292,580929,-484684,-456484,-507350,-803590,568775,-1,-1
228998,782423,-865597,-182579,-573751,390629,178318,-457375,644962,-847114,-1,-1
-555475,140986,-96637,504308,485759,385082,457334,-165066,-498026,343011,-1,1
977665,274759,-438506,125599,112088,317395,-694343,747131,-269734,-300735,-1,1
-67391,85377,503613,-299724,991115,-286129,184816,135964,-68563,419516,-1,1
497133,359962,-852130,-622702,322462,965865,645,283722,930956,-45082,-1,1
-941156,-453110,-882588,376255,202918,58481,-47870,672354,-65992,-5963,-1,-1
770973,429660,-838604,-180548,80603,777931,299142,-105164,906151,546756,-1,1
-58574,-784679,22382,603474,765731,-560381,-605333,-151001,-133223,-489832,-1,-1
683272,669289,287352,304905,-602411,403827,677072,-410795,-117113,-56855,-1,1
274374,-824095,455707,814500,-4155,-674424,-526429,-95939,-206442,-120143,-1,-1
22100,-277656,395711,-203033,758377,-811703,536517,989968,597202,453571,-1,1
-815875,-402573,-240605,-381725,-667320,71288,-787168,96145,-606478,-542630,-1,-1
722809,448357,991826,207436,-443618,56927,137826,-698486,493442,265842,-1,1
-751479,-934223,406165,413676,942814,17748,549980,-617866,383838,628213,-1,1
-955438,320788,65380,871305,-891809,-175666,-673085,613414,-702347,-441638,-1,-1
-238904,623476,215271,568849,449681,-446355,856908,-631491,-170077,29096,-1,1
874420,-71853,47479,137475,-465240,914457,687174,381475,393665,-143713,-1,1
566620,-433814,163608,893231,-730504,-673695,-13565,-532389,-642470,-424329,-1,-1
-358884,88939,-703277,-43771,200200,-375703,974166,-414059,120598,-445653,-1,-1
-47508,905066,820322,-332435,-720159,-804912,114626,-466612,521413,-131119,-1,-1
-213415,322473,-337981,-733189,-805719,921872,344305,775705,-450476,-304287,-1,-1
573789,232566,869433,607219,426865,-889805,501884,-3743,310264,701301,-1,1
-201532,-685549,-309317,473452,-177216,-409515,-832252,64662,-145130,226807,-1,-1
841326,32585,109149,-22583,92413,-748992,226902,871147,-24611,309661,-1,1
-865979,-581808,-597599,-72006,516407,161385,237113,-455805,239546,-716031,-1,-1
413072,-623983,-9283,-376869,252967,807657,-44305,853350,209086,-42393,-1,1
170204,-176712,-439747,970591,235536,-465176,228314,889204,-95175,531230,-1,1
-767497,-930937,475219,361304,9238,761737,-89781,363954,-224246,-351174,-1,-1
-350714,900250,781159,-304992,-238706,919450,-544895,590468,-835618,-53829,-1,1
-809388,183972,-656136,-240347,554133,673979,-714285,406923,576115,227867,-1,1
-599651,75619,-994413,-944573,201539,-178864,-683638,931272,-514635,902728,-1,-1
-88830,245221,64151,879265,-514720,-485191,-876819,73006,-515379,-588145,-1,-1
-915957,-418680,-916673,675817,773570,-259799,644210,-845948,-94848,-962784,-1,-1
-751436,-62297,-770212,8163,414373,-599049,-925062,409640,-476352,978800,-1,-1
237042,144206,-768883,335779,-291173,800082,-906487,139020,428922,-296779,-1,-1
-200476,218939,192715,-640140,339027,111533,-495846,771486,-616910,-657539,-1,-1
981132,99558,813978,-739606,765020,-59294,81683,43820,-135280,-517720,-1,1
-538341,375955,754471,697263,-736271,806717,-109212,963207,-838025,-129159,-1,1
364067,153544,282155,969288,-790715,357152,262440,-768627,23426,-891802,-1,-1
861612,-369320,288003,745087,-395252,-176710,187136,-536767,-191340,-505073,-1,-1
-668676,-962383,-136873,-840987,-25793,-386230,-697277,14083,-927376,597818,-1,-1
363507,-615112,844973,-258263,774495,257445,-76432,17913,772096,-902770,-1,1
467836,-855216,228846,-87267,-509574,28614,-920079,365268,-739450,-910241,-1,-1
-433161,923070,-487172,-435861,-122106,-885145,791310,464156,-335978,246465,-1,-1
881294,-471315,6928,70320,-81297,954529,560874,348292,25750,-511028,-1,1
711932,216642,-263636,-229888,951330,-892032,-365376,675841,801339,-234521,-1,1
791053,267204,928449,834040,661676,-55365,-263049,-710388,689056,-310184,-1,1
560897,239909,874009,324321,-123185,408956,239221,-528582,-48547,253433,-1,1
318824,733492,-779461,-393787,-766408,-265655,956159,410800,190386,-236313,-1,1
-914533,-365352,270202,800634,-991594,-756812,494904,242526,327004,-247428,-1,-1
37206,902314,385558,354120,245556,-821491,-86510,837812,944654,28598,-1,1
66798,-450052,-295221,-388120,122714,304035,691751,-290977,-778688,158694,-1,-1
152929,527157,-935419,-635539,-3043,366836,471967,-846248,375994,-639625,-1,-1
-425989,-586221,233857,483716,-146978,607090,503849,-709829,493659,-771003,-1,-1
-977536,595589,715553,139579,364656,141327,-777612,-565303,-232155,197663,-1,-1
-474973,71474,119559,904351,738712,449602,-584425,448734,-798030,-854326,-1,1
-927803,-921212,-918762,-434237,-847173,49688,-216569,-303056,723973,-326057,-1,-1
-536861,873341,-347306,-875901,164291,-988855,92018,751508,-793660,824600,-1,-1
913989,436355,-613047,-987073,837105,-297208,147127,576123,-356407,119834,-1,1
-560674,-974724,597561,770641,-563700,-407763,-407651,754718,763103,839073,-1,1
427652,-959703,-437280,659835,306227,40209,-191223,-699806,-598198,86879,-1,-1
-828098,-619937,-131440,-53331,-852569,226129,-74298,478587,-497378,947012,-1,-1
599027,-529884,-956419,98884,601803,-567408,-188118,869567,-459662,822234,-1,1
-391926,-768578,-944842,535847,-784871,98363,-368515,-976750,534021,236144,-1,-1
-374934,-621418,358622,323870,-155002,-395158,519615,443146,465597,853072,-1,1
273940,163303,-825789,603205,-87623,-93138,998853,880394,556233,-736823,-1,1
936812,361225,-72130,-98353,-669418,-900400,393872,680820,584817,166427,-1,1
994282,-7474,315290,9793,-523121,-650295,-517349,-918397,184941,983346,-1,-1
-100168,-854551,736727,729987,510421,176143,263354,-569896,852285,736207,-1,1
567308,-282099,-31068,706673,-812711,755136,58978,341737,-410550,-629594,-1,1
956585,910587,-759911,921564,150143,710260,651347,-655827,206212,706360,-1,1
-552283,-656040,89825,-581405,-695983,-112864,572908,-363329,-146084,-49752,-1,-1
-685489,448987,722309,-518506,-288556,-975622,337949,-446123,678513,-418478,-1,-1
-910586,545974,477233,548955,634219,92357,316895,-237402,379331,161878,-1,1
710338,-141508,816044,662586,540275,380405,809021,-866443,387716,808025,-1,1
314228,779332,148046,638673,-952595,250543,-887148,151322,381981,-707343,-1,1
-986003,-227118,792485,-269357,737560,-715763,390663,17036,874698,-596259,-1,1
405146,798077,727005,524498,-884972,-774961,-762826,-455347,-738960,-755326,-1,-1
-643411,91785,-492281,903761,254786,-938826,-726678,-223756,290685,657935,-1,-1
661889,-741674,939413,-111196,-403474,-960190,401013,-452639,762699,286166,-1,1
-731337,658471,448152,199933,-753226,-145897,97273,-827876,314130,965849,-1,1
-664039,63534,982142,-697289,647063,541747,-981729,-815186,946683,-936049,-1,-1
-788658,-464946,664242,101899,646272,291024,624455,569342,-881928,104057,-1,1
293331,-792645,602727,-270380,-447486,851480,189850,-474388,-163810,-53731,-1,-1
166893,-816087,-551579,-524489,-181120,-500774,-579541,229083,766355,-495398,-1,-1
106847,-712856,332636,-231683,-217435,867485,-456193,-752184,475294,7208,-1,-1
256676,605415,103926,-398021,-409122,750727,-122026,-841680,-932728,153073,-1,-1
824783,-875927,153969,-138506,-729468,-446321,-969645,-916072,589062,-96087,-1,-1
215291,-37608,824866,-89822,887130,234273,-239563,754089,819538,-795877,-1,1
-547069,370187,-6816,208110,-729088,817488,-730960,-530844,-157435,-56882,-1,-1
-875784,560195,127578,-558446,-991193,109363,-804187,-482947,-704721,980453,-1,-1
480882,582996,890792,85198,1220,-925557,-224420,-893036,-478938,-377628,-1,-1
-346316,891070,-365809,-455918,-506102,316665,223001,924661,206055,921724,-1,1
-717759,-17466,753937,-556776,790394,108383,-835623,-646302,691379,-844255,-1,-1
-596590,903650,663194,-530392,97729,-745553,-404773,92455,-427437,-4858,-1,-1
669046,-73250,-722518,-841095,-887308,-228980,-902567,-552745,-468971,131136,-1,-1
-121271,547884,569533,-851681,446555,115975,33659,222298,652088,-503101,-1,1
-139851,889648,-139340,344178,913377,-806853,245103,-639910,161487,-647346,-1,1
-53176,-154776,603408,-647602,839793,-405618,-106127,635739,-3255,579031,-1,1
747335,-294185,-677583,181215,-825387,510539,730343,265604,978751,-143926,-1,1
487164,-488467,469438,-33726,-854526,-353701,-341930,-898291,-461919,243406,-1,-1
-557312,126303,116354,826648,-275946,962115,-925727,854371,254520,347481,-1,1
628486,-257211,-649781,264335,-145667,308906,493627,-674700,-515409,-71412,-1,-1
-444392,-440962,-35562,429748,980219,695651,145004,-286913,858031,-663710,-1,1
193204,257012,648054,318118,-871691,333051,-434665,104090,555811,-694734,-1,1
636360,-455638,-579454,608564,664641,164679,-685106,-710974,606271,356940,-1,1
200494,245875,-739469,900260,-419471,88889,-720391,590469,-9014,685648,-1,1
-439559,973325,-500637,-614264,-258074,683365,-584785,-327752,-995919,979749,-1,-1
-232303,-884055,-395872,778633,803593,876892,40926,-993976,291466,451254,-1,1
884403,202498,437775,-365431,-106621,-48504,696813,-401678,272500,-538131,-1,1
476444,620299,233959,44651,291744,200459,789864,539331,888135,-424275,-1,1
-450150,-657410,685212,85410,-522501,-87387,-722042,630834,-343987,497536,-1,-1
407139,590239,-884709,683244,702801,-363193,871870,626367,-507681,-686155,-1,1
705599,-64642,384819,-449030,-64618,-705036,731426,612306,-687431,275575,-1,1
760223,-163123,-648700,-152801,756910,-988103,-278320,-717438,929416,58004,-1,-1
266580,-478031,945324,764602,472610,892229,119433,257166,-616284,706720,-1,1
991847,757538,-633306,-919636,-962401,578240,-433102,-37052,544066,-768840,-1,-1
482299,-933195,400959,-489445,-308948,184632,-577685,-964103,928461,777892,-1,-1
518186,-270068,219263,530320,-911818,871293,793479,915066,170142,-669727,-1,1
-742062,659017,-304154,404901,909608,412351,-174426,140289,906283,-639544,-1,1
-129811,-351955,-242882,-710113,-34021,553264,533753,-353154,727581,167244,-1,1
94528,764683,-72073,602440,-86739,52952,695191,-951841,-49258,115310,-1,1
-812435,-501616,-321362,253900,988344,-694434,972809,-943804,-450702,75968,-1,-1
-541237,-371826,-438557,985438,-287528,-948260,-666288,-503418,93716,573184,-1,-1
963112,160615,-577286,764829,720064,-918287,635348,120217,-592212,434011,-1,1
-755545,173438,-366815,-737020,407748,609815,887277,-522176,-828837,420683,-1,-1
-496305,129928,-859298,107145,-734128,-950883,513342,449437,935050,926090,-1,1
-947613,427023,-339422,-80973,-980116,-452240,941842,-302430,-344583,-773532,-1,-1
-134268,-960253,365051,-365578,-292695,984068,501276,-486610,-430493,935264,-1,1
-958682,-807195,827572,-308933,426766,-789911,-836907,246641,109726,964984,-1,-1
329706,595999,-800924,46753,-796024,803527,-665681,828801,3318,-307243,-1,1
92294,-254740,566804,445059,-173828,-674877,-758970,-815722,691402,-943396,-1,-1
-181815,749060,468754,-42141,830339,-483556,519279,412054,362275,-402621,-1,1
-719914,403552,-600634,-821138,321069,-382838,-991018,250828,604738,851391,-1,-1
-166722,-956065,-646920,-138353,-184115,737357,-922399,162903,-478961,-696758,-1,-1
697100,80194,-83598,660758,-832832,-827917,-664856,925192,758408,-667211,-1,1
523306,-636432,-966174,783517,411410,593123,639655,102438,-878533,-872118,-1,-1
460618,-713082,110926,702370,504401,310729,739405,-474055,-821194,776682,-1,1
397006,-894409,637310,985475,-429459,559056,-897597,-20756,-832392,53703,-1,-1
996952,742574,-508128,-217208,-921554,465929,436835,-953362,475185,-977897,-1,-1
546398,930295,732154,874063,856517,-686923,191465,-101571,-217210,-199741,-1,1
475871,-904960,253564,261135,-909166,-472056,-532999,481171,660669,-775896,-1,-1
879420,-814673,-893283,-374257,88717,325146,-549170,811274,-99755,36830,-1,-1
858770,399109,-395024,141540,-167976,134622,-124041,289794,797811,962069,-1,1
-775337,925456,-985017,-60057,-92982,-737725,814451,340710,137947,205513,-1,-1
671146,-698513,-200204,-654808,-771605,988671,806188,994615,490232,-996421,-1,1
-876233,320833,575892,-195038,236510,476909,-275204,523857,207475,-252540,-1,1
96548,746758,-643172,168102,743140,-315802,-889735,104185,446488,65480,-1,1
-928848,-894125,-492653,-357686,-565023,382042,554021,60909,-188456,-921544,-1,-1
-429558,-522083,143123,-920731,-878917,33261,347692,-465710,230494,106688,-1,-1
-656001,-42197,-561642,-224374,182655,-512517,926714,-619346,463575,-645982,-1,-1
-779255,-499926,334872,-737728,-704946,-263867,992116,-669954,-854546,312950,-1,-1
-856171,241314,-189999,85397,858164,-581960,918371,142588,-177350,523445,-1,1
-108328,-616964,-799167,-642193,830807,207246,-463462,-353654,-104510,-997392,-1,-1
-26155,791718,839453,93298,-238082,-767452,825963,-81393,-84034,-186408,-1,1
378495,-470100,320671,649386,523059,-246972,318284,612164,378535,-776979,-1,1
402016,32274,415097,-978972,585164,-412586,-675458,-153815,-930730,-650785,-1,-1
-365449,-822072,-885561,998312,828399,-687001,824454,379904,-990052,657870,-1,-1
316238,-961328,599639,244032,-898896,404374,27943,731420,-661877,-655938,-1,-1
-606546,341590,536626,-461639,953293,664597,913040,-909541,-241051,-740848,-1,1
-914328,613178,698983,572516,-445193,-551569,-446060,-497786,263624,-571682,-1,-1
-509254,938770,410650,385392,-270584,817652,-321080,989078,-876200,-810967,-1,1
-999113,221225,-272868,-617058,-420137,886866,306315,205610,-357305,-83969,-1,-1
-747378,441344,-994830,-903556,354297,-947158,-949774,579714,552875,-855986,-1,-1
738316,538674,686867,777757,-87267,634019,479123,-212099,339389,463665,-1,1
209333,548969,745084,-534078,-989022,-73321,699328,-834028,249596,595866,-1,1
393482,-535809,-246771,-761575,-19548,-590838,-345104,-339524,900723,800479,-1,-1
-761442,-352156,493084,481655,-25936,-617773,-348371,-440191,974798,735055,-1,1
-351786,158542,-751814,-900264,652078,192478,914380,143603,-155306,-345065,-1,-1
-172210,-415800,949142,993885,323911,-919492,384439,353323,-333911,-162495,-1,1
-838239,907929,443907,-828880,171195,-433337,754852,-612982,-140332,-183619,-1,-1
-582740,110982,410049,43625,-391325,232896,824656,-83032,492257,-494578,-1,1
-71336,-924001,-666101,-221762,406043,-226325,750392,430021,-83381,-544742,-1,-1
-580782,-476594,9914,-112506,-483987,-387063,-936558,-180897,448022,-890215,-1,-1
-223588,8500,534446,-856702,684549,-988682,284804,-8544,-954476,857963,-1,-1
910785,-514393,-885691,433529,-579172,731716,-914188,-974739,269590,733038,-1,-1
-614943,-140314,-104410,478722,629138,3188,930432,-593564,574061,145865,-1,1
-508476,510178,-88430,406773,170588,-686065,668216,-870448,-790152,-782400,-1,-1
-281303,709949,265924,984234,-643675,-359430,-749332,943851,-367872,493884,-1,1
-11308,295380,139339,232204,80574,-317762,-768220,561779,-276565,-43977,-1,-1
-618787,-348208,719448,961185,108639,-986338,-311973,-178056,771690,722199,-1,1
-559787,87624,-627579,-567252,592966,-564658,-520240,-377717,-880704,566882,-1,-1
-438001,-84246,533932,-522446,358640,-208412,906977,-613222,983611,-396775,-1,1
-270972,-488563,-901703,-681490,826699,-950364,745873,9456,-941256,-587480,-1,-1
-742875,167813,837378,-789700,994755,-353717,-157990,-502421,438482,-782619,-1,-1
-240674,-444907,16124,754016,-435458,855493,-815267,-789810,561435,444938,-1,-1
-212265,-266140,385655,381694,-694135,355443,717884,401360,806607,48511,-1,1
790138,404417,-894296,-696397,992513,941645,423499,97137,817659,-548,-1,1
263818,-946867,-866437,-152526,-733456,-866638,-420586,-834981,-882588,936020,-1,-1
583988,-464691,362900,-354875,-614583,-851602,987110,-127600,-225856,647339,-1,-1
-629132,-764485,204761,-258944,-913025,646871,387958,-279386,-753681,-288268,-1,-1
-847488,-18917,-535984,-217257,147155,940888,-539133,287546,-900830,380653,-1,-1
612141,-378209,-173248,86163,-902078,-248627,-509153,-401827,-529633,-627084,-1,-1
-484692,-514132,654947,390656,-781145,-20630,592702,457815,247215,216999,-1,1
-99015,706550,44479,-364164,723360,170150,-22481,-520111,514091,-360771,-1,1
66181,481602,-20734,-720428,978673,-150127,758948,952067,559126,-120088,-1,1
734116,730268,-3412,445810,149021,-1310,-967321,-806016,-161455,-645806,-1,-1
163074,-990804,-503457,339261,775997,-268837,-698977,397685,-644124,2033,-1,-1
-946295,-967936,-738304,-72483,-639804,-942665,1339,-591502,-880576,873883,-1,-1
385122,455961,304710,-828716,700785,-844932,135653,849751,-473750,-126581,-1,1
601880,-222679,-166676,345316,895825,40472,346082,637029,113497,92069,-1,1
-696454,-352395,-92297,-489856,-959993,-306098,732598,816836,159641,15811,-1,-1
-938582,270622,183621,943974,793567,-63987,266455,994793,-100079,583192,-1,1
-874820,921678,-733260,993340,-108774,-784996,-995012,-308130,88910,611666,-1,-1
-4359,715540,-925499,-309449,971654,-308998,58165,-867275,854639,-529377,-1,-1
-961878,717778,209089,-684530,-898245,-105922,-170209,331037,171632,804669,-1,-1
118234,35422,851085,260128,705274,368002,-815872,805496,-105294,912003,-1,1
170515,690448,181568,375249,618932,224583,630797,-975002,-879962,702653,-1,1
475575,-129449,712944,-28792,873795,609286,-444761,-917950,-283840,477523,-1,1
112644,-591022,889021,-821945,-622919,-151325,380233,-901403,250089,1251,-1,-1
355165,413029,283129,529755,-636320,-297989,-578557,921649,812585,198663,-1,1
83943,340868,-49974,-812210,-746750,-62152,484992,-660578,-164255,580728,-1,-1
83873,258938,776261,-557451,497533,193942,-270735,281022,-355169,-88861,-1,1
992256,-901011,898095,-447167,-305616,355542,-730244,262328,692302,720597,-1,1
79537,626571,-249729,447776,-787993,-544593,92389,953345,-215491,353423,-1,1
-777851,-885211,-592416,462545,958814,355641,-442505,-957088,-415922,58886,-1,-1
-558131,724743,734336,917729,-794234,-785642,4357,220848,-760935,-944716,-1,-1
-225530,673737,916880,-276807,331130,80679,487781,-884181,-891906,500100,-1,1
-899050,-395390,-224167,260113,232166,-688302,-505713,-675242,-822085,-848298,-1,-1
-210816,-993939,404733,-64412,-453350,408679,-762471,-896952,-883366,-486705,-1,-1
-883658,-156086,34375,-510184,175653,-567111,803051,930474,-794178,-230740,-1,-1
-675548,-1867,-290166,-880036,107423,-61311,-16055,-792911,-235963,926107,-1,-1
-816437,-923922,354432,549855,-979893,-676775,946701,948914,86423,349584,-1,-1
238807,732165,-815004,917269,-985937,968172,32776,-863127,-227188,-469060,-1,-1
668032,548431,229300,484582,-40839,-436994,-600893,-580966,423265,805134,-1,1
-47397,830419,150844,-192937,-883635,-410964,-125768,-914596,-558430,380903,-1,-1
-704263,463523,-54196,-915051,622737,-920843,-447922,119367,-573860,-777231,-1,-1
-793662,6202,-43256,-518422,838303,196540,877337,-804820,-673105,382213,-1,-1
464205,-446343,153615,764504,-930336,354346,325460,127865,-354946,-925938,-1,-1
