489846,177235,-313650
122269,129508,-93358
-709278,-638253,-845126
268179,23058,595205
255134,929498,-574367
696545,94568,-686051
805591,108718,-271818
-757209,-612373,117102
-840705,-460916,-383749
83107,859021,-64981
686895,-793990,43582
-890152,-632799,-894105
595308,-513847,-774144
-976254,489313,-627343
-409233,-512147,224337
-560432,-177092,971553
960173,-470559,721591
-814686,-59517,-392221
443294,-231473,-625602
611527,-582422,825538
-311132,-845225,-476781
922075,881732,341338
575059,44160,-445059
-73532,-439511,-731368
-175217,-166161,-837271
-978091,-470831,-130299
-236125,49252,-359943
-910227,-188398,-516921
685061,107193,842818
-878869,-458573,-634337
-653882,584629,5709
977572,-936219,198401
-315968,361251,-107720
67812,745174,-468324
881529,983577,-337128
-923319,593524,-563671
-651854,301349,-542600
-660259,70199,-245761
554312,-425204,557978
-932016,-803154,39698
-19259,179776,-721531
493929,828633,263914
533395,-257574,530902
-387093,-431702,-94164
-605962,-554532,285766
2726,-893730,728492
-941146,796467,-664021
-142315,-601173,237575
164546,428539,144265
-858793,462711,-679020
364221,-542146,573215
744434,376738,-221694
-902350,524162,709854
-859109,-299891,763418
-259344,-508843,105153
-635548,-553599,397541
-873695,-506379,997933
-346732,461727,-425919
721134,608730,419975
190393,553646,-209969
-159187,-675184,400143
4038,-305653,455260
-299593,-938600,-957788
-742250,-930034,179403
70495,-40000,-119921
-205002,-951889,168282
194855,753708,-421048
-313661,356723,581928
-617139,638615,-829196
-989880,-608153,200143
-733799,-85977,-75651
73421,-102060,-56511
-685964,-542258,761409
-144801,-778287,514757
843160,169074,-896870
653907,157598,277487
972232,485759,579464
712302,545483,-831622
-597760,55216,892486
-347872,-283860,568424
685997,-320312,-546386
-865282,803695,-247897
594175,348143,719640
422475,-348497,505874
-286291,718831,-313688
-180477,407029,605812
-867931,838871,193116
673712,215635,-794952
-406010,-365098,474930
793793,17082,-974079
-387004,725321,867774
-186889,-984366,-541931
713509,174805,300160
-46640,697585,270712
7788,-698541,248404
363612,-329128,-659138
-442388,-584159,951325
641255,12725,379582
995796,615920,-450818
503559,-954575,-618368
865285,930118,29864
424094,-306928,821834
287836,173821,630413
851943,-412155,359841
521364,-744202,702314
-683988,-996555,507116
694057,-636683,322039
962706,-458229,-339540
-26308,-752277,-52087
865266,476387,-889718
65308,618250,-502135
399674,67860,482489
368812,802171,-833983
923886,-813442,119076
429086,-813760,913697
484032,195201,887060
-435517,550737,-263745
740361,711102,-678752
-754593,645801,-819540
-217213,-410690,623751
545027,371362,362192
668390,-749356,-91502
16759,304648,148521
996526,-454351,818545
328533,913419,807831
-809203,-169421,-752589
389741,165381,-816900
215049,403138,-449699
-256576,-424586,38817
-961488,-731633,-298120
862725,723349,237621
-558852,-385173,747441
-819340,680864,-977626
93254,85411,927585
-133805,-681196,688267
58513,-208200,-814986
791037,-856017,773004
-859822,-716310,18199
-845733,250020,840364
-605697,-902039,-605891
280954,-790506,438486
-359347,-596398,349174
-793948,110615,360568
120929,96770,-925673
-142348,-172338,618818
420103,-234476,-335300
315032,-390821,-909962
899626,941198,-842846
110017,665360,229374
-810545,533458,-200873
-141441,-653279,922394
-380003,-966263,966721
459358,-653088,-338249
-605484,-125207,-823701
-685791,-735247,526220
-545627,590820,-195961
-580192,449768,-995563
-205611,-822519,670645
-993371,-854863,-408566
288232,-959810,-160456
109728,-76202,-703588
838649,-748072,-682487
68102,500464,212522
-688920,288493,132204
-632117,618289,-643363
989891,-9761,408906
583541,964270,-567532
-182463,-214569,-512744
-550650,-2354,-228048
-219896,-260177,647737
-138248,-491999,651582
-853605,-379471,-190457
615449,615996,-54675
-829228,-349121,-73072
790938,-16676,-763475
758893,932487,464463
-781242,-984753,59473
-854815,-485727,464518
-124675,812188,-467698
778063,-134344,-444129
158233,57929,282693
944115,-519248,725598
143807,70886,-33873
-368869,-138544,-635904
612979,330111,494747
-44661,285766,85331
252759,140861,-114178
-576696,420898,-827766
-915967,-648815,181011
-816832,-903267,353385
206933,986865,538144
270789,744992,647697
-179699,499453,3095
390012,631634,-368406
-569406,686088,478967
-846320,770823,-806406
-528711,368848,-586945
-681712,-191874,852688
434246,921138,41424
997691,594173,-504682
-212832,361999,-161727
-959724,853755,-194688
258905,-143542,-566312
-645881,-13202,272931
177677,-95424,-447625
60490,-977583,395416
-313202,883955,-387768
430832,565429,556423
-298826,923099,637947
86344,33803,-198013
-62599,713610,239317
-973908,286617,-555592
-737737,-681131,-493656
393957,126915,212828
-200817,891027,79338
-558331,970515,137802
-776160,-183065,-553641
-136633,899915,-610448
-402070,192353,35127
278477,-314123,-496433
-834804,946279,202026
-835449,-96186,-861102
605024,-425909,264120
480715,-213211,-727964
-227834,967268,-96105
972094,-756769,-449441
209996,-204813,-505662
-276386,436725,704795
522065,439233,180530
438416,365639,107356
36220,36171,-591445
-781768,-844019,687423
-783004,143426,212161
-594452,-239238,561200
409847,576658,-664366
375999,469574,-793823
695396,-913890,69067
235105,144088,657514
576585,-352055,73383
254667,-162679,492847
-768573,-615939,-711447
-539079,-599387,-708232
-372007,-34920,857633
-373727,-521211,303042
841084,-659727,779162
-883523,867478,51959
398851,361930,-187871
2590,516980,653374
30309,-48004,-420874
-98292,887435,-663254
668575,346060,-68448
-53917,-47386,217651
457644,-643677,-956221
-194473,334365,793314
-767938,-165226,-782725
-219509,-739341,-103432
38160,365330,-677464
409331,120313,689606
-912342,793277,198854
-543980,-473523,-321011
659462,163274,-424798
-53943,146098,10974
-247219,-865959,-36512
-148744,352077,715115
122968,-985176,-386452
-52250,153461,967543
-606330,525458,64948
685215,-296754,-13069
142785,652809,451241
-250466,605706,-632259
-808522,-790598,772484
-243811,-871873,360857
-847897,-585218,-759653
-614595,-473562,326759
893886,-23285,621667
615425,535259,157068
-751072,979659,138084
932331,-294259,-481911
206006,-235900,760022
353206,942384,498208
-514587,-72796,-498529
869671,-5930,-694551
66279,-673190,88268
-982454,-882300,661066
940922,-15651,-538997
760329,-670311,-816733
294666,581602,-547592
-821537,-497428,980013
283861,-629394,-912551
-853629,-385928,951356
-400600,750697,-195284
250577,-814216,-184727
-942428,273398,478221
-682744,-681077,-506918
457136,-824995,-513652
64534,523720,241697
-606626,67540,770100
836566,416246,-523170
-569460,-758274,-331322
-294228,-241878,187259
-683525,172120,-853261
-259855,242573,437413
474188,-476344,-243819
-940004,505782,839772
121749,953001,254753
-563578,-286314,19424
836336,742356,360759
36128,-836882,-841999
-686392,757951,-870760
660657,512311,-695932
502920,-190029,157253
-312648,228735,2303
242773,350350,-676916
222704,715079,-650506
217988,485562,-659528
192069,703794,-246740
-941335,-20939,-391808
-225496,-814952,-133304
887735,-150981,772510
319506,-499757,-257829
862664,216200,-848264
771843,717251,354339
416760,411753,907508
-115027,302432,-22516
627262,570483,-737064
710514,-168789,563721
-628019,-775132,-304690
-293580,604337,-251891
132221,-311508,-646033
-630375,405829,-738253
-68811,298938,-89388
-633456,-998662,813559
182841,-476367,-231733
561994,-533716,895193
310942,656036,906205
-879904,24631,974011
374911,-246194,-4711
323711,290465,-940856
-893439,-670596,707827
526647,156825,-995032
-930700,142437,513028
795480,-123855,-473943
414467,-465857,764501
-821075,383437,-86476
-332350,950429,-299156
-723289,811032,389288
-521542,346465,725517
942154,173398,325895
942088,-159531,251253
613896,75349,-65407
846148,-246514,-823902
364490,-763154,371402
288010,939589,-664380
-6501,513649,669276
983747,124594,77213
448143,838795,375940
-240193,-691681,482806
-840877,-316688,92287
465175,-41208,147636
27469,-456240,-193361
44696,746026,-302195
628712,-142578,-619097
669244,501687,564778
893705,779187,305171
-26893,-531953,-54767
-639521,606050,253428
-642824,922797,-993241
195390,-673861,631908
949454,297663,157282
855061,232654,920674
107850,-563199,911037
-422088,973753,397870
-548925,382926,570262
533394,267798,35724
-563589,-147264,870835
-110096,680839,383594
-297593,914066,451157
-158027,912837,-606288
613283,-14078,-132314
-938781,553014,984530
-533740,-297363,-269472
815978,784523,-345399
682091,268613,759916
663071,168149,695593
-688934,467323,206481
-388881,-301087,-85260
474409,681082,-595733
202458,-864424,858802
182685,-713425,-966061
823610,-205963,-632476
8897,-864242,979128
584776,538736,586202
609395,-193895,-581902
302035,-14383,692314
198078,-133856,868659
-404038,360990,-784936
931512,-700682,-696409
844762,234362,87264
300571,293723,703607
-648324,853931,-68372
-642306,-868229,8306
-349413,896360,993120
267090,-903149,-621701
-433087,-659094,-449262
-393213,62968,-246880
782673,-717297,-910686
957697,-488790,-764357
704034,781941,-15880
-7882,439646,-386998
750944,-202639,-559593
419228,-918986,-934515
906645,949354,-967265
-482007,369054,-344882
847580,-110999,-6712
511123,624202,564793
318064,820974,-335565
-551060,-592868,601191
639286,167712,753676
-133526,914816,-365247
-220444,-450608,392670
-46202,-290307,847634
-460815,879264,779106
177655,115489,198382
939413,261195,-765965
761374,646644,-723200
926898,789764,-301380
30012,-202668,-854161
19797,-85119,-10755
111199,-43033,-868719
699332,-199721,450868
678806,688036,486147
-743143,-318380,-153033
-494403,-109365,-106214
-328246,12779,194763
461693,-305441,-416056
362330,965843,327896
-345758,355741,-780693
-279171,-621203,-783679
-340132,-509155,-517486
-67316,-805820,-260201
742148,287806,-791850
907269,946197,-647931
128434,349991,-496331
889347,93577,782642
665278,183207,475520
-458118,405151,-37639
-325110,-767855,202866
-665043,-806077,-970426
930923,249717,-565637
-177476,771550,-255080
731876,-725950,400022
841313,309594,95319
574471,624677,892384
-310018,100015,902731
-861388,-172623,349680
526859,-443842,40076
189949,347409,-657049
128613,214802,-938314
368296,256810,-928731
252028,-702585,770177
482685,-890009,-535306
451448,-746597,-903107
-327194,-197213,-695155
-486170,46635,-282768
-534194,-602691,473145
864825,-68198,652186
-107366,516814,324957
517206,-177203,420727
-177214,667699,-433699
416523,-88096,87847
334389,825427,430472
830579,-805305,846717
475567,838500,206608
-362651,241242,-163572
776269,-344065,-888697
-419816,-542037,909657
837632,-34144,-265341
974151,-810992,-763600
-71880,842067,335900
703139,-198637,-603538
-331153,-112207,-483666
-833453,-865866,-293940
993343,71491,-237583
-457513,108085,-24733
226753,-478627,446794
844964,819073,729532
-478753,-975853,30258
-298451,450614,870442
538080,713048,414038
42361,46101,-42418
-291343,185292,-271848
-286762,-8266,265740
541507,-878152,260444
-789034,279100,793478
-840383,-358873,441063
916547,986248,-330601
816724,-525138,689388
-258859,295579,28410
-804771,-635498,574887
-264594,-372461,-184812
380758,89404,725087
832222,-360285,371457
123363,-793887,-14756
181329,521503,465920
-300940,716915,-821399
-362006,-479453,-723079
-968882,425954,385365
-168778,-84884,438226
859189,31517,731342
-332291,-346437,-352023
-394951,-205422,-1452
-726042,33357,331168
235372,71984,-825933
91341,946072,541804
848139,982971,617190
-576995,608115,-38262
664052,-529615,-283579
-232085,889276,877452
542869,-926783,-582139
-567097,-150928,-805767
767241,-210569,125574
-105848,186988,-665079
788460,882890,477641
-281447,100372,909947
388769,-479528,-550905
177250,307690,-427491
636897,85558,-511502
-670371,521958,-33643
-666816,361822,-595462
128673,27866,-347251
145263,-143050,-698628
749062,689778,-76559
195910,483795,311620
3310,50519,-846088
-392423,-747725,-298957
-274434,-782578,-574559
654224,-141256,752332
44758,-84424,107819
125160,681448,768088
492461,804675,-288841
316473,280804,972344
981267,556669,642953
376106,-609750,721820
190072,367333,-660892
514342,422845,-385182
146350,514693,485054
596206,585896,689736
846590,345005,975914
542485,-760657,-687093
-461119,425274,742309
895130,-250955,542543
726800,-538702,405604
178478,550731,-8378
-697136,-114494,-549985
492325,437500,413199
172167,943905,-764427
512313,705432,-455870
-873821,-389387,-79501
-173096,887835,-802721
779884,882323,-351603
752271,-81744,-39149
879774,565515,-487910
-328927,-129146,-629681
-812955,85994,268677
-7452,317625,974751
-811652,77498,662821
739427,-921828,201387
-785911,-506553,-593047
279669,283178,-466254
-326764,-649136,106554
-368519,711699,-922324
707145,-135807,939850
138106,902479,-580090
-38689,226452,-61562
272598,256295,418829
-489839,720684,-197545
-791565,834849,-485740
-279236,103853,-468663
36817,639338,-371084
-693957,-86021,933749
-750456,939935,168174
726328,-988279,-649084
-465658,-813321,-905298
-340388,787918,-353140
-435705,731447,-329364
422061,-189737,-71093
-950804,-352287,106625
-989179,-533852,728379
-835752,-522895,-544471
-417182,913114,79526
719657,239486,47022
-821742,-885657,-638177
820105,409090,-627143
-711178,-469189,987670
349425,-727050,735628
-574408,295746,288493
-351863,-67330,123522
8566,-515331,-795542
-992171,894899,245706
-909268,-49471,-521342
765740,-99307,88688
-860668,558873,754065
189222,-24729,675640
-318671,-757838,-78205
828117,611663,-690214
327837,-622850,-161005
-453139,-120713,358424
-212794,14877,-310795
-686144,1563,-680852
497495,250349,-128409
-927770,852188,-607826
959551,-982853,720655
11132,966179,-444518
330533,-604313,387961
80870,-289146,-325342
-121718,971352,308174
-202815,-33553,-113964
-544981,-664072,468598
-350688,917223,19125
287582,953407,421120
450613,-391032,-65627
-947653,332696,-104744
-294088,-689948,86726
-257241,-142099,-808249
-763446,89651,-969546
-654650,-557887,186477
-121022,890579,511538
-570911,-70832,-662345
-278628,-64493,-584964
373058,-847921,792105
542139,-421967,93079
-320707,658071,613796
-963793,200512,-65170
-679796,-394709,-908164
-422260,-721578,106115
-161470,-256274,258158
-381475,-238425,176718
-87876,916579,-413955
-332157,763892,-521772
-713306,-594345,-65791
-448149,-824227,-194751
41962,-83810,840553
608343,-755657,-939830
977103,613362,480978
358290,-712522,316125
-605640,-537612,384717
-723732,413897,-911864
144415,557466,-524417
-793056,376360,759861
659632,-763264,-514644
637147,333358,657153
553420,34190,-205096
532473,-899914,-243050
508907,817880,-672974
-494405,783748,7917
623772,-766533,-709385
-147389,-150675,-299833
738499,211311,-993942
-710766,-239388,-489767
902765,-496226,-75310
-694192,548916,269813
-920155,934382,-138104
-225698,74330,828703
-422055,553561,466283
-320205,-727429,839902
317396,-377250,249073
-256331,-575896,-801524
499446,462549,491721
477078,699119,-815932
-335004,-2185,-129334
535632,338897,963790
-462660,-139816,785610
-612604,-548942,11801
-920833,-403317,252197
-213689,989562,-14161
484220,639832,-338114
458113,-373549,-995118
-28861,872968,679339
-738357,404297,-55390
374454,724070,900604
-470413,-778732,172858
-269078,-538034,-477223
934381,-49611,-864414
-993239,836029,-838540
-157201,201721,326365
530148,-491397,554946
-335255,-113571,-604715
-980834,-671825,-149183
767055,178177,306519
794905,48416,898713
-838659,492153,430265
495600,-710410,-297309
-963508,595106,-159854
-838364,-672512,-644455
-445607,-562056,-370041
354566,-961539,-703347
-360037,509693,-649472
-917068,-170625,-314908
336883,-197272,454789
146120,622517,-376082
-643346,-930185,63369
56965,373520,-456113
899130,-492149,42989
902752,-379848,943052
-809805,-32076,-878152
542416,655401,-500183
-146745,-129445,-566664
-226823,-368957,-441630
838382,410035,651920
61320,76693,-328549
-562885,-737252,-556851
-428564,522382,-667759
-440151,-176845,-376597
-800604,519212,-286219
-246726,-678388,-352133
461182,327616,-443962
-173507,-802823,-408890
-519040,543304,-235993
110932,-954927,725825
-875805,-424648,408215
-786908,411773,490020
-249054,624385,-522636
903001,442376,-747391
-824113,649841,-391990
810155,777862,668481
4710,-312609,-58698
-490843,-54402,-592070
-403853,345977,121573
210929,-779631,508528
-712203,-725498,437361
-760245,677940,457199
-767474,-212100,504235
-933125,660825,-101745
-880501,-956927,-555073
548880,949144,855882
450614,-787777,985317
797106,431687,542905
-613545,912915,310280
-380152,672007,477363
-538600,-203953,-57010
-974414,563253,52159
-782786,-56952,-298762
294746,-347357,862252
-279821,-523235,-69675
716622,-663415,100415
-38068,-719078,-986532
-687164,64900,-389363
-353407,-985749,97527
185207,-856467,-469423
797661,704058,243443
502024,206061,978844
440286,-208448,774604
-732595,454132,749134
551595,-935795,508496
190859,76796,385894
980477,65402,359034
-968762,-849989,40877
666412,970063,-145109
-717212,-936669,433322
891438,344002,-320346
-314369,-182794,-798496
209286,-288979,999037
-865260,-485923,413573
590440,-412707,37770
-446701,-450124,-824805
-932938,-504548,821018
637690,-392379,-65701
549266,487970,97544
-737305,-552353,-929732
-755633,21033,-754723
-320736,230310,-96754
-221051,-477584,-645917
-465876,821156,-225792
-928320,-846868,-584957
-236117,-10710,-297997
120008,-941904,728888
-416052,67770,379815
-956786,-263149,424403
-443853,-644175,-937750
250156,-514036,171539
-523413,138520,108934
-630802,-867514,921157
552662,-596431,836787
684212,678080,517235
312267,447982,-522891
-554977,523867,411910
162323,-353826,-667809
916521,438241,-274079
-352533,-574867,-823571
-739208,-409760,-572061
480453,-367748,-518354
857067,-612179,-509863
-265347,-460274,226953
-757162,-875899,-808162
-682531,-158779,-825009
734961,695496,-601211
-26627,-297659,499777
-599134,850740,470343
-493917,337028,-83663
406333,130235,700304
533861,-658315,-625850
-29086,-20077,898237
847782,890543,-959321
243521,361209,-743954
-550988,735964,309623
642357,947608,741591
-660627,-135199,902935
841763,572071,913896
551504,195788,96113
840209,308916,-771362
-549595,-877398,597308
-125477,-287511,545489
309053,-77482,547833
996690,-322546,405267
-897421,-920890,548910
-425708,-198455,-992278
-680474,688986,624257
840976,-87061,-899337
-777893,602452,881179
-854947,-244830,-690781
289328,116838,454806
-69511,-194147,-690616
-197194,481916,-873175
620613,583449,-230217
-877908,305106,-84558
-866694,971743,-799347
900194,965623,-449099
154473,-104648,439270
984464,960697,-276928
-622920,691798,-228887
902376,-928740,-814483
291127,-152463,923118
-162240,916074,270835
-764659,618086,596938
-454031,-400980,312965
-889959,-548038,710884
-954900,-642800,776764
219997,-225690,-397403
870528,-509058,434000
439170,-4175,-353103
-904560,-185372,-430284
723450,589727,-517197
-899404,127157,666660
626009,272453,61753
-384173,-740548,-155488
753764,-154331,-172920
43547,-175286,652293
-42997,-531093,443096
-96376,-329959,196489
-320866,213334,-370166
-210595,266,-677246
-220727,637629,-832608
184433,-524256,-683107
-813378,-276983,557800
-214556,-77660,-935674
791250,483746,719196
1148,328034,-687004
826401,-789265,-287435
-679192,-801783,-992730
-413498,321627,740225
672926,362069,-990325
572820,334679,596581
845105,-75443,-449415
-576314,891864,-923224
-287654,256095,-539416
384438,-952256,279178
862348,-965315,-548089
-134645,-893677,-777762
219742,537811,-829974
375550,178948,133918
589663,-168851,723428
733114,634501,-747068
-109910,639822,458938
438767,-111051,-622593
550878,962764,-659628
-62829,128871,-668375
242303,877051,600206
374629,-391870,-74263
-668126,691613,736023
-459926,16739,-395360
8353,964723,-468585
-587996,-336506,-551778
-95044,-163649,880585
608489,716532,704010
345534,-31980,138713
-470860,983736,-929528
-965001,222569,35837
248926,-380923,961817
345986,431379,347730
-198174,-676589,701093
771938,-580176,-667100
-35302,-673979,-243026
-38834,-360307,-841717
818105,248712,870002
-371793,-875415,953371
-443222,-590182,473558
722360,301865,96178
693640,-527359,543171
644910,-664156,435950
175740,-477774,-393734
968473,-475063,-450033
-498817,492986,-647746
499264,-750842,343287
-383145,-87114,-676614
-957687,180375,-425092
-451365,684815,-115627
982893,732861,185579
-242400,434217,-799511
984113,693926,479063
-476415,-723017,-740837
300584,-731592,559380
433953,-473129,661817
434479,-485708,949272
472819,-731111,-452750
-779482,727050,988047
-729444,163693,947930
171227,882197,467965
28828,-4984,344444
270283,425718,498025
827384,-876805,292461
-283408,-909460,909365
-143816,860391,-695291
592974,-987449,-684388
-406769,-222005,792066
193876,-63751,-550032
667753,-430633,716893
-825406,706135,747309
174789,-87699,-929483
583376,-595734,-256836
-892852,668160,-925781
-392694,-995499,-527596
-890151,705938,-133940
-463477,-61820,974769
-393658,460471,-645379
-42764,126090,520084
461885,-940021,69257
-201620,745689,208722
40012,-123198,-681262
-750650,430475,513851
320213,-867383,779193
-150592,884437,691739
715201,566936,-396060
917233,901274,-344239
-511042,-253334,-689884
514179,141941,-823422
941583,-961228,-777751
374878,-29573,663748
196379,-601993,314920
-53617,-270905,444980
-749696,-271623,279977
-53221,74878,-75781
369463,534795,-602096
-162308,778765,-808351
-298353,-953829,-351388
-591579,174632,-487031
-609298,-967383,-589730
-584149,-907038,-133005
-762469,-238014,567286
257677,356716,-261628
926091,36509,-622895
947948,868362,433105
768886,913006,664972
481766,631617,968702
517957,-173136,622478
681693,-841388,100621
-466861,-994657,-982831
-353571,84081,-775012
927893,222986,-918233
-338642,724100,-863077
688130,-287751,-664542
690094,694396,331786
-111667,-95961,679342
861706,512335,423065
-679803,661619,202345
-980647,-28905,897288
674093,129048,503697
-313038,-510895,-423747
-748209,849076,-13334
118308,-65143,-375902
-574173,290116,-730244
307219,860147,908889
-169105,-304209,520738
-165528,-287528,-873526
422799,516422,-110612
838396,-734120,587690
284095,114757,823707
-339441,-256209,704948
438578,-101895,-702884
-567007,-66783,450985
-363983,-640326,-584691
-670904,-294988,951382
-615189,664819,790485
712079,-973791,-931528
-652254,301098,570207
-572145,964932,261301
506155,-462468,116955
700662,337559,784064
-355045,-800317,68918
-118978,548425,372185
593035,-985603,907265
866786,225283,463180
-121073,-447900,-325211
-681045,-183674,-378933
598914,967900,-588117
-539875,727975,156011
-940052,869984,616700
479201,-394906,258721
-345412,-202104,-144705
-815881,123330,-282211
-535582,-758115,833179
-884433,-484326,-693079
598875,709464,-351167
-103988,-643272,-596572
-866761,892213,688232
950573,757892,-69405
-389920,402978,919200
-583132,-153348,-973457
231235,244520,-740987
587476,893102,827695
344387,-111209,-614817
-569593,983576,-124100
356062,676239,-344585
-791619,-23664,514483
388473,832423,-614134
621695,-601140,437463
931466,-26162,-563963
658303,202436,261319
762269,114929,102426
140799,745899,-784098
838564,484424,295827
-805207,-349713,860712
-815916,-912935,22531
404313,-291187,-81665
-744565,519639,-669725
267227,933556,375846
956310,542354,-233843
-365875,-428542,140907
140625,-274838,-556049
-394252,470917,62485
-326459,-549851,-632470
261065,812532,-310878
730051,-966638,966531
-555683,561405,-177780
-238939,256055,365844
-567407,-47933,-757058
-115406,-998046,11173
-11812,-852970,509444
527308,-82873,-451241
-693119,184401,-626574
776592,-165492,887653
923983,404780,636607
894300,389206,-324859
-210133,234990,748568
561412,-181935,475642
677688,-278140,-717895
524909,-974086,-566283
-221575,930379,-461423
-310102,-719252,976731
954569,-560259,878876
607239,-372447,37412
-859147,780004,756613
329950,-773468,-566955
589101,-679816,844404
490069,-895032,801948
1147,613147,-756024
520091,640389,306802
130543,-304079,2483
547866,994210,806105
251101,-443612,596603
608593,-31589,-688931
91062,566461,-853265
-501594,-678558,-701221
790279,742382,395790
710173,529856,495099
177618,-11917,-239841
-894778,200709,89360
-7313,-873406,-379341
510181,-568530,-210915
794877,-664558,895559
-830462,-903562,232075
15079,82391,636097
-966136,898257,118131
-602933,-417215,-430858
-251499,-43070,621320
453048,-496472,-692215
279723,-359639,751651
961738,226595,-454749
-223077,472824,960485
-753809,982753,262701
742014,-960339,-591560
584412,813799,67784
706880,468367,587697
654762,-662301,296711
967641,884943,504813
-351313,-523688,-904280
-507026,871981,-537347
-621281,-319163,-922666
-957134,-506350,-793964
-467755,237134,-222818
-468069,849934,-948102
832525,273749,-425992
-31893,958364,796388
997141,604287,200197
-944679,-34917,-886722
777384,173210,398053
-58208,619436,-723984
-689348,-230355,277604
301618,317896,398282
-298007,220056,593497
-797735,94001,293909
-287918,-594914,894440
325916,61161,756706
-702474,159842,478151
460364,-533503,-200318
-7035,997278,-243176
-60533,-370233,-361221
142789,-594689,-587040
282644,-476049,511580
-467004,632567,904688
-9270,754457,-156271
722574,279095,755985
386173,822297,-750969
33435,129634,481889
518470,142903,-437787
-803221,473360,-255690
-68250,-771514,968846
485721,-300340,447373
797321,-26900,972396
-798127,-772679,227806
-394301,470257,-540783
-749153,88783,-535359
-613,-741261,-279381
523239,-882147,-823697
333121,-790352,-660656
242719,-862339,548113
-620866,-279525,-91494
-152638,-113140,-128057
909390,-338380,-966159
-729862,-701233,-204923
119228,748622,391253
-904678,148932,568387
-608917,989714,373293
17188,-466481,791257
-152046,-540843,-187872
858226,11135,-26046
214696,-108163,826602
-238764,170808,143194
-882484,676883,437178
86427,-204867,285437
52731,600731,181695
793097,-427730,484757
469997,-718314,562417
194402,472053,-566816
711132,-878358,922211
-797367,399560,-550937
112409,200169,151403
-394691,-932810,102912
873810,863883,303002
-160695,949910,471132
-949173,21329,-284542
-528613,-713045,-64685
498173,-673898,976339
789975,-771123,-147527
461508,-94741,412943
-424936,70583,-540804
586549,640133,-840384
-544267,686929,-956938
93330,-394860,990437
-340866,735240,-87596
344246,12500,306895
399140,146278,565373
148379,-732267,-27356
398204,854982,672207
804531,-985869,-312858
-20382,-599586,-14960
-471005,-652369,-532791
377541,947351,-337604
676714,229540,-269328
947608,-29420,55754
748014,93473,903916
-222858,395973,-638662
-862761,-743918,-683085
177329,-281925,59048
331967,-430842,909982
-462418,772865,-544032
266523,-677011,622982
550885,-178006,-97143
291816,402736,427576
292990,-217938,9645
-420519,665791,319181
576954,716982,817149
-418568,395380,-60425
920751,-372121,551319
-157944,699367,-618358
-106148,743910,-399954
-289463,-500184,-459334
-447469,879673,-46853
904993,-960813,979689
-369344,-724859,-878207
-483842,-670384,-791498
-903756,-995864,-361765
-409845,1802,516168
-772275,748303,306060
490035,-429661,-184295
-472664,-454134,-743730
682594,-46915,727733
519591,-805551,-816406
-489404,365123,450398
384300,765944,-843898
-808572,841589,-450579
433111,926770,938850
287377,727764,709444
769427,794700,834049
-266058,-20986,978252
-670708,-537958,304476
-641220,-251185,-436479
-120512,-630394,-97919
-327179,-333099,-850698
-351951,45177,98079
-805214,577988,-585082
29251,206331,57005
-910187,-868880,713931
29325,354875,-75557
-924095,-894402,-619445
-238245,-486430,-819786
168236,978307,-175661
871564,615606,-551464
-966109,-501464,823064
-374502,-184313,-889009
317911,-642359,7349
-337651,418729,495356
-320185,731777,-255234
571461,-307135,138413
-544091,-408152,-373981
-874337,-558103,-414069
873207,829740,-863737
-882770,-283168,-307716
-880598,-17882,974421
44002,-549087,-724682
951809,393946,274965
-905153,618965,-19227
-94781,112591,158905
584410,-483201,213974
669166,-540208,-429201
-636135,-476113,-605686
-176228,238869,-127099
801137,-821562,-147746
-212219,-372433,466972
175635,-448382,41054
-347581,-53344,-625964
-449011,-868751,-105740
-281397,562534,-442143
262170,-435319,840546
-111968,870555,926316
324573,831721,602123
-38556,150743,655364
-228884,961368,-531056
-250642,-477424,156854
913323,-245545,39943
-675001,564669,644899
-43976,946748,404194
932380,321231,166253
855083,-816417,-42970
-973289,561191,-253684
-960227,75565,753496
-125797,482466,-626806
-894801,974601,-126432
712976,-639902,-151090
645075,-784759,659089
-39718,94377,314171
304828,-589451,-279787
-488588,171662,-189631
352030,742727,-332376
-467645,290077,-103966
718876,67246,123757
-126438,-559452,135121
798218,-399210,830660
832986,-265541,356509
789689,657207,-513385
36475,651302,924160
250909,146887,171536
-781703,-981412,794829
-971506,-136504,-541578
-13203,299410,-141926
-189705,-895443,856017
993968,428373,232954
999901,147396,719862
-406339,-803974,-284312
17368,128256,105988
689751,-691831,99315
154050,-90775,497141
27944,452115,214771
-947355,-310879,9421
-973885,-405004,-782700
347545,-923883,6542
708186,82948,203942
714303,-563137,704710
513878,941280,-989585
-537446,-905255,575483
47472,31114,388729
32415,-993038,555950
248978,542763,-467269
9492,-689409,-79241
-371082,832274,660512
-938171,-252164,-119044
-907486,-19860,-876240
-5660,798347,527658
-892567,-497284,877865
737434,188611,-972618
-331237,634680,-899994
-153211,-773193,-836498
-994233,71384,-180370
-180443,641353,-132228
387835,283293,-656817
-144790,153758,133294
-555328,355914,907022
751240,932638,-287698
705532,-890942,-6789
-357422,840758,929506
-236143,-403418,959763
-527515,177565,-559531
871268,-608750,756977
-669377,224241,-551029
255249,272702,-49659
-719758,-461684,735123
-687013,-91727,812200
724571,534811,313640
-605001,625505,763782
921568,-742613,436682
-271532,-135514,-520765
-990913,906234,955863
711360,-90227,-470123
695633,-831113,-868509
